tekst,change,company
mol   es gazipari nyilvanosan mukodo reszvenvtarsasag 2009 halfa year report of mol group,1,3
mol share sala of mol manager,1,3
mol share sala of mol manager,0,3
mol number of voting rights at mol plc.,0,3
mol transakcja na akcja,1,3
mol share sala of mol manager,1,3
mol bnp paribas notification on change of voting rights,0,3
mol exercise of call options on mol shares held by bnp paribas,0,3
mol signs an 8 year eur 200 million loan agreement with ebrd,0,3
mol signs an 8 year eur 200 million loan agreement with ebrd,0,3
mol mol has received surgutneftegas's action,1,3
mol informowac,1,3
mol   personnel andante organizational changes in mol plc.,1,3
mol informowac,0,3
mol   mol number of voting rights,1,3
mol transakcja na akcja,1,3
mol share sala of mol manager,1,3
mol share sala of mol manager,1,3
mol interim management report,0,3
mol green light to mol from the european commission to ina's transaction,0,3
mol przyjecie budzet na nowy rok,0,3
mol olaj: mfb invest zrt. notification on change of voting rights,0,3
mol olaj: obrot akcja mi spolka,0,3
mol the agm resolutions wy registered by the court of register,0,3
mol   es gazipari nyilvanosan mukodo reszvenvtarsasag share sala of mol manager,0,3
mol share sala of mol manager,0,3
mol informowac,0,3
mol mfb invest zrt. notification on change of voting rights,1,3
mol treasury share transaction,1,3
mol informowac,1,3
mol omv notification on change of voting rights,1,3
mol change in mol treasury shares,0,3
mol documents for the annual general meeting,0,3
mol omv notification on change of voting rights,0,3
mol bhv aga notification on change of voting rights,0,3
mol number of voting rights at mol plc,1,3
mol surgutneftegas notification on change of voting rights,0,3
mol to pursue stated independent strategy,0,3
mol omv notification on change of voting rights,0,3
mol informowac,0,3
mol informowac,1,3
mol bhv aga notification on change of voting rights,0,3
mol closing of the share purchase andante option agreement with ing bank n.v.,0,3
mol informowac,0,3
mol informowac,0,3
mol informowac,1,3
mol mol signed a new option agreement with ing bank n.v.,1,3
mol the extension of 3 board members' mandate is registered,1,3
mol powiadomienie spolki dot. zmiana w ilosci prawic glos,0,3
mol informowac,0,3
mol informowac,0,3
mol wstepne wynik mol za iv kwartal oraz caly 2008 rok,0,3
mol   zmiana ilosci prawic glos,0,3
mol zmiana w ilosci prawic glos,0,3
mol number of voting rights,0,3
mol mol plc. andante the government of croatia signed the,0,3
mol informowac,0,3
mol powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0,3
mol zmiana w ilosci prawic glos,1,3
mol powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,1,3
mol   liczba prawic glos w spolka mol,0,3
mol zmiana w akcja wlasny,1,3
mol   powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1,3
mol   rozwiazanie umowy zakup aktyw i akcja,1,3
mol powiadomienie omv dotyczyc zmiana w ilosci prawic glos   pelny polskojezyczny wersja,1,3
mol powiadomienie oman oil budapest limited dotyczyc zmiana w ilosci prawic glos,1,3
mol powiadomienie bhv aga dotyczyc zmiana w ilosci prawic glos,0,3
mol powiadomienie omv dotyczyc zmiana w ilosci prawic glos,1,3
mol zmiana w ilosci prawic glos,1,3
mol powiadomienie omv dotyczyc zmiana w ilosci prawic glos,0,3
mol wstepne wynik mol za iii kwartal 2008 r.,0,3
mol ilosc prawic glos,1,3
mol modyfikacja dlugookresowwego rating kredytowy dla spolka,1,3
mol wstepne wynik mol za iii kwartal 2008 r.,1,3
mol sad metropolitalny uchylic uchwala wknf,1,3
mol sprzedaz akcja przez menadzer,1,3
mol zmiana w udzial akcja wysoki kadry zarzadzajaca,1,3
mol dodatkowy roszczenie omv,0,3
mol powiadomienie bayerische hypo   und vereinsbank aga dotyczyc prawic glos,1,3
mol rozliczenie transakcja zakup akcja ina zostac zakonczony,1,3
mol zmiana w ilosci prawic glos,1,3
mol przetransferowac godziwy wynagrodzenie za akcja ina,1,3
mol sad rejestrowy zarejestrowac podwyzszenie kapital spolka,1,3
mol sad rejestrowy zarejestrowac obnizenie kapital mol o 5 ,1,3
mol udzial spolka w ina wzrosc do 47 15 ,1,3
mol sprzedaz akcja przez menadzer,1,3
mol komisja europejski nalozyc kara na spolka mol,1,3
mol ilosc prawic glos w spolka,0,3
mol sprzedaz akcja przez menadzer mol,1,3
mol powiadomienie dotyczyc zmiana w ilosci prawic glos,1,3
mol dotyczyc zmiana w ilosci prawic glos,0,3
mol oferta na akcja ina   pelny polskojezyczny wersja komunikat,1,3
mol sprzedaz akcja przez menadzer mol,1,3
mol otrzymac kolejny pozew omv oraz decyzja sad metropolitalny,0,3
mol wstepne wynik mol za ii kwartal 2008r. w wersja polski,1,3
mol   ilosc prawic glos w spolka mol,1,3
mol oferta w wysokosc 2.800 hrk za akcja ina zostac zaakceptowac,1,3
mol zmiana w akcja wlasny,1,3
mol wstepne wynik mol za ii kwartal 2008 r.,1,3
mol odnotowac decyzja omv,1,3
mol ilosc prawic glos przypisac do akcja,1,3
mol utworzyc spolka joint venture mol i cez,0,3
mol pozywac omv z tytul nieprawdziwy zarzut i znieslawienie,0,3
mol otrzymac pozew omv oraz termin wyznaczyc przez sad metropolitalny,1,3
mol zmiana wplyw na spolka,1,3
mol zamiar ogloszenie oferta publiczny na akcja ina,1,3
mol transakcja na akcja,1,3
mol   sprzedaz akcja przez menadzer mol,1,3
mol sprzedaz akcja przez menadzer   korekta komunikat,0,3
mol sprzedaz akcja przez menadzer mol,0,3
mol sprzedaz akcja przez menedzer,1,3
mol oswiadczenie w zakres przestrzegac zasada lad korporacyjny,1,3
mol zmiana wplyw na spolka mol,0,3
mol zakonczyc zakup ngosso permit w kamerunie,0,3
mol oczekiwany zmiana w akcja wlasny mol,0,3
mol plan polaczenie wegierski i rumunski system przesyl gaz,0,3
mol zakup akcja i&c energia a.s.,0,3
mol wyplata dywidenda za rok obrotowy 2007,0,3
mol ilosc prawic glos w spolka,1,3
mol zakup obligacja kapitalowy przez menadzer mol,0,3
mol zakup obligacja kapitalowy przez menadzer mol,0,3
mol   zakup obligacja kapitalowy przez menadzer mol,1,3
mol zakup obligacja kapitalowy przez menadzer mol,1,3
mol odkrycie nowy zloze ropa naftowy i gaz w kazachstanie,1,3
mol swiatlo dla spolka joint venture mol i cez,1,3
mol zmiana personalna i organizacyjny,1,3
mol sprzedaz akcja przez menadzer mol,1,3
mol wstepne wynik mol za i kwartal 2008r.,0,3
mol   sprzedaz akcja przez ceo mol,1,3
mol ilosc prawic glos,1,3
mol odkrycie nowy zloze ropa naftowy w rosji efekt dzialanie poszukiwawczy spolka,0,3
mol raport roczny mol w wersja polski,0,3
mol raport podsumowywac za rok finansowy 2007 w wersja polski,0,3
mol wstepne wynik mol za i kwartal 2008 r.,0,3
mol podpisnie umowy z ongc,1,3
mol ilosc prawic glos w spolka mol,0,3
mol uchwala walny zgromadzenie akcjonariusz mol w wersja polski,0,3
mol zmiana harmonogram wza na wniosek omv w wersja polski,0,3
mol raport podsumowywac mol za rok finansowy 2007,0,3
mol raport roczny 2007,0,3
mol uchwala walny zgromadzenie akcjonariusz z 23 kwietni 2008 r.,0,3
mol dokument na walny zebranie akcjonariusz   wersja polski,0,3
mol i exxonmobil gotowe do rozpoczecie program poszukiwawczy,1,3
mol program poszukiwawczy z exxonmobil,1,3
mol powiadomienie akcjonariusz,0,3
mol powiadomienie akcjonariusz,1,3
mol zmiana harmonogram wza na wniosek omv,0,3
mol dokument na wza,0,3
mol ilosc prawic glos w spolka mol,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol harmonogram walny zgromadzenie akcjonariusz mol,1,3
mol   zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol odkrycie nowy zloze gaz i kondensat w pakistanie,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zmiana wplyw na spolka,1,3
mol podpisac umowy opcja z ing bank n.v.,1,3
mol zamkniecie transakcja zakup akcja,0,3
mol zmiana wplyw na spolka,1,3
mol wstepne wynik mol za iv kwartal oraz caly 2007 rok,0,3
mol ilosc prawic glos w spolka mol,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol oswiadczenie w sprawa powiadomienie dotyczyc fuzja,0,3
mol zakup akcja wlasny,0,3
mol ilosc prawic glos w spolka,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zmiana wplyw na spolka,0,3
mol   zmiana wplyw na spolka mol,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zamkniecie transakcja zakup akcja pomiedzy mol i cez,0,3
mol zakup akcja wlasny,0,3
mol kontynuacja program optymalizacja kapital,0,3
mol podpisac porozumienie z indyjski spolka ongc,1,3
mol   ilosc prawic glos w spolka mol,1,3
mol strategiczny sojusz pomiedzy cez a mol,0,3
mol zmiana wplyw na spolka,1,3
mol zmiana wspolczynnik w adr ach,1,3
mol mol i libijski urzad inwestycyjny (lia) podpisywac memorandum of understanding,1,3
mol zmiana wplyw na spolka,1,3
mol rozszerzyc prawic opcja na akcja posiadac przez bnp paribas,0,3
mol stanowisko w sprawa uchwala wegierski komisja nadzor finansowy   poprawka,1,3
mol stanowisko w sprawa uchwala wegierski komisja nadzor finansowy,1,3
mol wstepne wynik mol za iii kwartal 2007 rok,1,3
mol nowa inicjatywa,0,3
mol stanowisko firma mol odnosnie oswiadczenie omv,0,3
mol zmiana wplyw na spolka mol,0,3
mol zmiana wplyw na spolka,1,3
mol zakonczyc operacja zakup 100  udzial w italiana energia e servizi,0,3
mol wstepne wynik mol za iii kwartal 2007 rok,0,3
mol podpisac porozumienie,0,3
mol podpisac porozumienie,0,3
mol porozumienie w sprawa zakup 40  udzial w nowy przybrzezny blok w kamerunie,0,3
mol zamkniecie transakcja zakup spolka tifon,1,3
mol memorandum of understanding z quatar petroleum international,1,3
mol podpisywac umowa na kredyt odnawialny o wartosc 2 1 miliard euro,1,3
mol stanowisko odnosnie warunkowy deklaracja intencja omv,0,3
mol zmiana w posiadanie akcja przez menadzer wysoki szczebel,1,3
mol zmiana w oplata nie powinny istotnie wplynac na zyskownosc spolka,1,3
mol zmiana wplyw na spolka,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol nowy transgraniczny projekt badawczy mol ina,1,3
mol zakup akcja wlasny,1,3
mol memorandum of understanding w zakres sojusz strategiczny,1,3
mol zakup akcja wlasny,0,3
mol wstepne wynik mol za ii kwartal 2007 rok,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol   zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol wstepne wynik mol za ii kwartal 2006 r.,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol spolka kupowac chorwacki siec tifon,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol umowa na zakup 100  udzial w italiana energia e servizi,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol   zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol udany wspolpraca z spolka ina   uzupelnienie,0,3
mol odkrycie nowe pole gaz ziemny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol odrzucenie warunkowe uklad z omv,0,3
mol mozliwosci wzrost organiczny i generowac srodki finansowy,0,3
mol zakup akcja wlasny,0,3
mol zmiana w akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol spolka otrzymac koncesja na obrot gaz,1,3
mol zakup akcja wlasny,1,3
mol zamiana akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zamiana akcja wlasny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,1,3
mol nowy posrednik transakcja,1,3
mol zakup akcja wlasny,1,3
mol zmiana wplyw na spolka mol,0,3
mol sprzedaz akcja przez menadzer spolka,0,3
mol zakup akcja wlasny,0,3
mol zakup akcja wlasny,0,3
mol zmiana wplyw na spolka mol,0,3
mol kontynuacja wdrazac wlasny strategia,0,3
mol program optymalizacja struktura kapitalowy spolka,0,3
mol zmiana wplyw na mol,0,3
mol zakup akcja dawac ponad piecioprocentowy wplyw na mol,1,3
mol   odkrycie trzeci zrodlo gaz ziemny w region trans tisza,1,3
mol wstepne wynik mol za i kwartal 2007 rok,0,3
mol zmiana wplyw na spolka,1,3
mol nabycie ponad 5  wplyw na spolka mol,1,3
mol sprzedaz akcja przez menadzer spolka,1,3
mol program rozbudowa rafineria duna,1,3
mol   zasada lad korporacyjny,0,3
mol  raport roczny mol za 2006 rok   uzupelnic wersja polskojezyczny,1,3
mol   es gazipari nyilvanosan mukodo reszvenvtarsasag raport roczny,1,3
mol projekt umowy z exxonmobil,0,3
mol wstepne wynik mol za i kwartal 2007 r.,1,3
mol wstepne wynik mol za i kwartal 2007 r.,1,3
mol rada dyrektor oglaszac wyplata dywidenda za rok 2006 (poprawka),0,3
mol rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2006,0,3
mol sprzedaz akcja przez menadzer spolka mol,0,3
mol uchwala roczny zgromadzenie akcjonariusz z 26 kwietni 2007 r.,1,3
mol raport roczny mol za 2006 rok,0,3
mol   es gnmr mol powolac spolka obrot gaz ziemny,1,3
mol nabycie 100  udzial w spolka matjushkinskaya vertikal llc,1,3
mol dokument na wza,1,3
mol dokument na wza,1,3
mol zmiana data identyfikacja akcjonariusz przed wza,0,3
mol harmonogram wza,0,3
mol wstepne wynik za iv kwartal oraz caly 2006 rok,1,3
mol zmiana wplyw mol w tvk,1,3
mol zmiana wplyw mol w tvk,1,3
mol wstepne wynik mol za iv kwartal oraz za caly rok 2006,1,3
mol miejsce publikacja wstepny wynik za iv kw. i 2006 r.,1,3
mol nowa dzialalnosc wpisac do statut spolka,1,3
mol dostawa ropa naftowy do rafineria mol zostac wznowic,0,3
mol   negocjacje w cel zabezpieczenie dostawa ropa naftowy,1,3
mol nabycie mszksz zrt.,1,3
mol spolka mol nabyc 100  udzial w baitex llc,0,3
mol rozszerzyc prawic opcja na akcja,1,3
mol wiazacy oferta na 100  udzial w rosyjski aktywa naftowy,1,3
mol wstepne wynik mol za iii kwartal 2006 r.,1,3
mol wynik przetarg na wybudowac strategiczny magazyn gaz,1,3
mol wapiwsp zamierzac sprzedac 1 73  akcja spolka,1,3
mol wstepne wynik mol za iii kwartal 2006 r.,0,3
mol umowa koncesyjny z republika pakistanu na prace badawczy na dwa obszar roponosny,1,3
mol podpisac statut spolka,1,3
mol rosyjski urzad antymonopolowy wyrazic zgoda na nabycie 100  udzial nwog mol,1,3
mol sprzedaz akcja spolka przez menadzer,0,3
mol umowa kupna sprzedazy z rosyjski firma nwog,0,3
mol zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0,3
mol zarejestrowac podniesienie kapital,1,3
mol konsorcjum mol ina podpisac umowa z rzad bosni i hercegowiny,0,3
mol   decyzja rad dyrektor o podwyzszenie kapital akcyjny,0,3
mol sprzedaz akcja spolka przez menadzer,0,3
mol podpisac pierwsza umowa eksploracyjny na teren wegier,0,3
mol wstepne wynik mol za ii kwartal 2006 r.,0,3
mol sprzedaz akcja spolka mol przez menadzer,1,3
mol sprzedaz akcja spolka przez menadzer,0,3
mol sprzedaz akcja spolka przez menadzer,1,3
mol sprzedaz akcja spolka mol przez menadzer,1,3
mol wstepne wynik mol za ii kwartal 2006 rok,0,3
mol zakup akcja spolka mol przez menadzer,1,3
mol emitent i rossi beteiligungs ltd. wybudowac fabryka komponent biodiesla,0,3
mol umowa na kredyt odnawialny o wartosc 825 milion euro,0,3
mol zakup obligacja bezterminowy przez menadzer mol,0,3
mol informacja o zmiana wplyw na spolka mol,0,3
mol wstepne wynik mol za i kwartal 2006 r.,1,3
mol zmiana wplyw na spolka mol,1,3
mol realizacja transakcja,1,3
mol podzial akcja dla zarzad i pracownik mol (poprawiona wersja),0,3
mol podzial akcja dla zarzad i pracownik mol,0,3
mol   es gazipari rszvenvtarsasag zasada lad korporacyjny,0,3
mol zakup akcja wlasny,1,3
mol zakup akcja wlasny,0,3
mol zlecenie zakup akcja wlasny,1,3
mol sprzedaz akcja przez menedzer mol,1,3
mol wstepne wynik mol za i kwartal 2006 rok,1,3
mol wykonanie opcja call na akcja wlasne z ápv rt.,1,3
mol   es gazipari rszvenvtarsasag dywidenda za 2005 r.,0,3
mol mol zlozyc wiazacy oferta na 96 9  udzial w spolka oao udmurtneft,0,3
mol uchwala roczny zgromadzenie akcjonariusz,1,3
mol zmiana wplyw na spolka,1,3
mol zmiana wplyw na spolka,1,3
mol   es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0,3
mol wybrana dane finansowy mol za rok 2005,0,3
mol   es gazipari rszvenvtarsasag sprzedaz akcja wlasny,0,3
mol zmiana organizacyjny w mol,0,3
mol optymalizacja portfel detaliczny w rumunii,0,3
mol dokument na walny zgromadzenie akcjonariusz (wersja polska),0,3
mol sfinalizowac transakcja gazowy mol e.on ruhrgas international,0,3
mol dokument na walny zgromadzenie akcjonariusz (wersja angielska),0,3
mol harmonogram zwza oraz warunki udzial oraz wykonanie prawa do glos,1,3
mol skrocic harmonogram wza spolka,1,3
mol harmonogram wza spolka wersja angielski,1,3
mol sprzedaz akcja wlasny,0,3
mol sprzedaz akcja wlasny,1,3
mol udany odwiert ropy/gazu w pakistanie,1,3
mol proponowac transakcja akcja wlasny,1,3
mol wstepne wynik mol za iv kwartal oraz caly 2005 rok,0,3
mol zmiana personalna w mol,0,3
mol wstepne wynik mol za iv kwartal oraz za caly rok 2005,1,3
mol zmiana wplyw na spolka mol,0,3
mol porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja polski,1,3
mol porozumienie w sprawa transakcja dotyczyc branza gazowniczy   wersja angielski,1,3
mol zmiana wplyw na spolka mol,1,3
mol mianowac bank of new york jako nastepca bank depozytariusz,0,3
mol komunikat o zmiana wplyw na spolka,1,3
mol umowa prawa opcja do akcja wlasny,0,3
mol oferta publiczny na akcja seria `c`,0,3
mol porozumienie w sprawa rozszerzyc licencja produkcyjny,0,3
mol   umowa z wegierski ministerstwo gospodarka i transport,0,3
mol wstepne wynik mol za iii kwartal oraz 9 miesiac 2005 r.,1,3
mol podpisac umowa na opcja na akcja wlasne z apv rt.,1,3
mol nowe cel strategiczny i finansowy mol na latac 2006 2010,1,3
mol nowe cel strategiczny i finansowy mol na latac 2006 2010,0,3
mol wstepne wynik mol za iii kwartal 2005 r.,1,3
mol sprzedaz akcja spolka przez menadzer,0,3
mol umowa dot. euroobligacja o wartosc 750 milion euro,0,3
mol potwierdzenie obsada stanowisko dyrektor zarzadzajacy siec sprzedaz,1,3
mol zbywac dzialalnosc detaliczny w polsce,1,3
mol   es gazipari rszvenvtarsasag mol emitowac euroobligacja,1,3
mol slovnaft ukarac przez slowacki minister finanse,0,3
mol zmiana w stan posiadanie akcja przez menadzer wysoki szczebel,0,3
mol publikacja ocena wiarygodnosc kredytowy,1,3
mol sad rejestrowy zatwierdzic podwyzszenie kapital spolka,0,3
mol miec nowe partner w spolka zmb,0,3
mol wiazacy oferta na 51  udzial w tüpras,1,3
mol decyzja rad dyrektor spolkio podwyzszenie kapital akcyjny,0,3
mol obecny stan praca wydobywczy w blok fedorowski,0,3
mol zbycie akcja mol przez menedzer mol,0,3
mol kanal komunikowac spolka,0,3
mol wstepne wynik mol za ii kwartal oraz i polrocze 2005 r.,0,3
mol nabycie akcja wlasny,0,3
mol zbycie akcja przez menedzer spolka,1,3
mol zbycie akcja przez menedzer spolka,1,3
mol nabycie akcja wlasny,1,3
mol akceptacja czesciowy sprzedaz dzialalnosc gazowniczy spolka,1,3
mol nabycie akcja mol przez menedzer mol,0,3
mol zbycie akcja spolka przez menedzer,1,3
mol sprzedaz akcja spolka przez menedzer,0,3
mol rada dyrektor oglaszac wyplata dywidenda za rok obrotowy 2004,1,3
mol nabycie akcja wlasny,0,3
mol rozdzial akcja wsrod zarzad,0,3
mol umowa na kredyt odnawialny o wartosc 700 milion euro,0,3
mol raport biezacy (wersja angielska),0,3
mol nabycie akcja wlasny,0,3
mol wstepne wynik za i kwartal 2005 rok,0,3
mol nabycie akcja przez czlonek rn,1,3
mol zbycie akcja mol przez dyrektor spolka,0,3
mol raport roczny za 2004 rok,0,3
mol nabycie akcja wlasny,0,3
mol decyzja rad dyrektor o termin wyplat dywidenda,0,3
